time,Pa [W],Pb [W],Pc [W],Q [VAr],Qa [VAr],Qb [VAr],Qc [VAr],S [VA],Sa[VA],Sb [VA],Sc [VA],In [A],Van min [V],Vbn min [V],Vcn min [V],Uab min [V],Ubc min [V],Uca min [V],Van avg [V],Vbn avg [V],Vcn avg [V],Uab avg [V],Ubc avg [V],Uca avg [V],Van max [V],Vbn max [V],Vcn max [V],Uab max [V],Ubc max [V],Uca max [V],Ia min [A],Ib min [A],Ic min [A],Ia avg [A],Ib avg [A],Ic avg [A],Ia max [A],Ib max [A],Ic max [A],Freq min [Hz],Freq max [Hz],Freq avg [Hz]
2021-03-01 13:30:00,112555.2,114502.8,113958.8,78433.7,26361.69,21523.8,30548.2,349920.4,115601.1,116508.2,117982.2,35.92,221.84,222.44,223.78,384.25,387.06,385.73,222.55,223.27,224.48,385.55,388.46,387.0,223.11,223.85,225.08,386.49,389.55,388.0,514.56,515.74,525.18,557.64,555.96,559.1,632.3,614.93,615.26,59.97,60.03,60.0
2021-03-01 13:40:00,126785.5,126058.3,125406.0,90315.13,29985.59,25663.06,34666.47,388882.7,130283.1,128644.1,130109.3,46.58,220.77,221.57,222.81,382.6,385.6,383.95,221.55,222.33,223.45,383.91,386.75,385.19,222.09,222.93,223.98,384.89,387.75,386.1,514.34,520.62,523.25,561.74,563.21,567.58,637.64,635.13,625.86,59.93,60.03,59.98
2021-03-01 13:50:00,116184.8,115179.4,114391.0,81656.25,27498.45,22816.72,31341.09,355266.7,119394.6,117417.7,118606.8,46.6,221.01,221.81,223.0,383.01,385.88,384.32,221.42,222.27,223.37,383.75,386.63,385.02,221.82,222.67,223.75,384.44,387.29,385.59,536.8,528.64,531.01,568.48,565.68,556.74,622.77,621.31,608.21,59.97,60.05,60.0
2021-03-01 14:00:00,122283.6,122555.4,117601.4,87956.73,29356.93,25535.68,33064.13,372960.3,125758.1,125187.4,122161.0,49.89,220.47,221.07,222.24,381.88,384.5,383.31,221.48,222.13,223.32,383.66,386.36,385.12,221.94,222.57,223.79,384.47,387.12,385.93,531.88,520.26,514.82,568.82,556.58,551.2,620.7,604.02,603.59,59.95,60.07,59.99
2021-03-01 14:10:00,121908.3,123828.1,118882.4,95756.11,32161.13,27858.79,35736.19,376982.9,126079.3,126923.2,124137.5,47.09,220.36,221.01,222.3,381.76,384.57,383.17,221.19,221.91,223.12,383.24,386.04,384.65,221.99,222.72,223.87,384.62,387.37,386.02,519.53,527.23,516.39,568.52,568.32,556.06,651.55,649.8,638.1,59.98,60.08,60.02
2021-03-01 14:20:00,124476.9,121496.9,119592.3,77352.27,25583.36,22685.43,29083.49,373660.3,127078.8,123596.6,123077.9,48.77,220.38,221.13,222.38,381.85,384.77,383.27,220.81,221.61,222.74,382.62,385.47,383.99,221.16,222.0,223.08,383.23,386.12,384.61,516.24,486.59,489.25,573.54,558.52,550.14,630.21,614.15,599.24,59.97,60.05,60.01
2021-03-01 14:30:00,122301.3,119215.8,117584.2,79631.59,26921.7,22572.8,30137.09,367824.6,125229.3,121334.0,121384.9,53.44,220.28,220.96,221.95,381.71,384.15,382.84,221.92,222.63,223.69,384.51,387.12,385.79,222.43,223.15,224.17,385.36,388.01,386.62,510.93,502.21,504.3,546.63,535.61,529.9,599.85,581.66,574.82,59.97,60.06,60.01
2021-03-01 14:40:00,99809.46,96654.73,96352.45,36322.32,12348.85,9354.13,14619.34,295060.8,100570.5,97106.31,97455.22,38.67,221.76,222.48,223.54,384.21,386.87,385.56,222.2,222.95,224.0,384.99,387.67,386.33,222.72,223.44,224.53,385.85,388.57,387.26,440.06,432.06,430.83,524.72,501.39,496.84,607.64,576.65,574.16,59.97,60.08,60.02
2021-03-01 14:50:00,103332.3,100789.4,99223.83,27685.34,8739.11,6838.72,12107.51,304606.3,103701.2,101021.2,99959.79,39.01,221.92,222.59,223.53,384.51,386.89,385.68,222.55,223.19,224.28,385.48,388.08,386.95,222.85,223.45,224.59,385.96,388.57,387.47,440.58,426.54,411.09,479.38,457.02,446.67,556.47,527.62,517.47,59.96,60.05,60.01
2021-03-01 15:00:00,109195.6,100980.9,105142.8,28468.05,10215.32,6485.04,11767.69,316601.8,109672.4,101189.0,105799.2,51.68,221.8,222.54,223.59,384.23,386.93,385.7,222.23,222.9,223.93,384.94,387.57,386.34,222.58,223.27,224.25,385.58,388.14,386.89,427.56,413.16,415.74,472.16,448.64,454.12,533.76,499.16,508.3,59.97,60.06,60.01
2021-03-01 15:10:00,109005.1,107458.6,107069.0,42371.66,14616.47,10809.89,16945.29,326295.5,109980.7,108001.0,108401.6,38.58,221.6,222.31,223.47,383.85,386.77,385.38,222.19,222.94,224.03,384.9,387.77,386.36,223.42,224.07,225.22,387.02,389.69,388.45,436.37,419.51,435.59,479.21,455.92,467.29,549.78,533.72,529.54,59.95,60.03,59.99
2021-03-01 15:20:00,132092.0,129621.4,131401.1,81382.45,27405.98,22866.75,31109.73,401450.0,134905.1,131622.9,135033.5,44.19,222.35,223.04,224.24,385.16,388.03,386.65,223.03,223.74,224.87,386.39,389.15,387.77,223.43,224.08,225.21,387.04,389.69,388.47,484.89,474.33,474.35,582.48,562.99,573.83,715.93,672.97,693.7,59.97,60.06,60.01
2021-03-01 15:30:00,132697.2,131532.3,128741.0,78204.45,25314.49,22789.57,30100.38,400676.6,135090.3,133492.0,132213.0,46.93,202.71,201.87,202.4,350.64,349.67,351.02,222.48,223.25,224.32,385.53,388.26,386.77,225.65,226.52,227.57,391.08,393.9,392.33,571.32,547.59,566.42,608.07,588.41,596.34,698.71,672.2,682.96,59.99,60.13,60.04
2021-03-01 15:40:00,136735.4,136150.5,132188.7,96296.59,31919.48,27901.91,36475.2,416363.4,140411.6,138980.1,137128.8,54.15,218.88,219.93,221.01,379.46,382.63,380.76,221.31,221.99,223.23,383.41,386.18,384.87,221.61,222.33,223.53,383.97,386.71,385.41,604.05,594.69,586.64,643.06,632.14,619.49,734.01,709.6,700.91,59.97,60.07,60.02
2021-03-01 15:50:00,133890.0,131165.1,126383.5,100135.0,33578.78,29513.65,37042.55,404043.5,138036.4,134444.5,131700.2,65.03,219.73,220.79,221.46,381.38,382.91,382.36,221.55,222.37,223.52,383.95,386.82,385.28,222.02,222.82,223.99,384.73,387.59,386.15,557.57,560.76,552.18,628.36,616.95,603.69,700.93,678.19,665.94,59.94,60.04,59.99
2021-03-01 16:00:00,137753.0,135462.4,130131.4,90599.86,29485.53,26635.61,34478.72,413396.9,140873.3,138056.2,134621.5,63.78,221.09,221.9,223.24,383.07,386.21,384.67,221.78,222.62,223.84,384.32,387.32,385.77,222.01,222.85,224.05,384.71,387.74,386.14,574.33,562.14,543.56,626.09,616.0,597.79,703.5,695.52,677.37,59.94,60.02,59.98
2021-03-01 16:10:00,129791.4,127448.2,122800.5,94923.2,31703.63,27650.48,35569.09,391715.3,133607.4,130413.2,127848.1,60.8,219.84,220.73,222.03,380.95,384.14,382.57,221.72,222.62,223.83,384.24,387.33,385.73,224.29,225.23,226.28,388.75,391.72,390.05,590.05,564.52,555.56,652.69,631.86,610.5,713.77,692.64,664.82,59.95,60.05,59.98
2021-03-01 16:20:00,143779.3,137521.0,135510.5,99262.94,32807.04,29377.71,37078.18,428467.4,147474.7,140623.8,140491.6,68.12,221.14,222.36,223.6,383.36,387.1,384.99,223.99,224.81,225.96,388.12,391.02,389.56,224.78,225.61,226.73,389.5,392.38,390.94,592.84,575.23,557.47,648.27,614.43,602.5,715.74,681.06,677.6,59.95,60.05,60.01
2021-03-01 16:30:00,143272.4,131096.2,129910.2,88101.0,30502.09,25720.68,31878.23,413767.0,146483.3,133595.5,133764.2,87.61,224.06,224.9,226.03,388.31,391.25,389.6,224.44,225.28,226.41,388.9,391.86,390.33,224.73,225.56,226.78,389.32,392.43,391.0,547.75,525.15,525.89,628.51,595.93,592.54,701.12,665.66,661.69,59.94,60.04,60.0
2021-03-01 16:40:00,138224.1,136190.4,133082.6,93872.48,30003.92,27580.62,36287.95,418169.8,141443.1,138955.1,137941.3,57.12,223.64,224.5,225.83,387.4,390.69,389.26,224.18,225.15,226.32,388.5,391.76,389.99,224.55,225.45,226.67,389.05,392.27,390.71,596.34,553.6,554.33,644.35,608.28,609.05,696.6,652.63,653.78,59.96,60.04,60.0
2021-03-01 16:50:00,140252.4,135482.0,135425.2,99852.55,33018.85,29230.91,37602.79,423110.8,144086.8,138599.5,140548.7,59.57,223.03,223.94,225.04,386.6,389.57,387.83,223.52,224.6,225.67,387.46,390.78,388.81,224.1,225.19,226.32,388.4,391.89,389.83,586.44,532.79,548.84,641.1,601.7,604.9,713.85,683.38,674.74,59.95,60.03,60.0
2021-03-01 17:00:00,132684.4,125678.3,125093.9,99226.59,33872.33,28915.04,36439.22,396086.9,136939.7,128961.6,130293.1,68.08,222.5,223.37,224.48,385.61,388.56,386.9,223.34,224.26,225.29,387.1,390.06,388.33,223.74,224.72,225.78,387.85,390.87,389.1,573.09,548.6,559.82,632.4,600.66,607.09,693.42,667.82,668.28,59.98,60.05,60.01
2021-03-01 17:10:00,123099.6,119998.4,120441.2,87308.37,29725.87,25082.69,32499.81,373876.3,126637.8,122591.8,124749.0,48.42,223.41,224.36,225.4,387.2,390.27,388.43,223.83,224.73,225.77,387.94,390.87,389.16,224.19,225.1,226.09,388.64,391.41,389.76,549.96,536.11,535.05,585.56,567.38,566.46,663.45,621.82,614.34,59.98,60.09,60.03
2021-03-01 17:20:00,128430.1,128721.4,126819.5,95197.0,31462.17,27375.96,36358.87,395596.0,132227.6,131600.3,131928.6,45.52,223.37,224.14,225.35,386.95,390.01,388.46,223.88,224.72,225.91,387.91,391.02,389.35,224.12,225.02,226.22,388.37,391.54,389.81,557.16,538.93,545.73,586.11,573.2,579.89,644.25,627.9,630.33,59.96,60.04,60.01
2021-03-01 17:30:00,133721.3,130969.1,131055.2,104936.2,35370.44,30205.12,39360.6,409421.8,138320.2,134407.0,136838.3,53.92,223.71,224.53,225.87,387.62,390.81,389.15,224.48,225.37,226.62,388.98,392.21,390.48,225.0,225.9,227.09,389.89,393.1,391.32,561.48,559.38,558.14,595.46,590.32,586.99,676.98,673.96,664.71,59.99,60.09,60.05
2021-03-01 17:40:00,118135.8,121120.0,121537.2,87224.92,28479.53,24547.78,34197.61,371186.9,121520.1,123582.5,126256.8,29.87,223.83,224.72,226.03,387.8,391.09,389.52,224.62,225.35,226.62,389.1,392.13,390.67,224.9,225.68,226.98,389.52,392.79,391.17,539.0,545.24,555.91,586.13,573.66,581.53,654.04,628.04,636.37,59.93,60.07,59.99
2021-03-01 17:50:00,130730.6,128207.3,128134.5,92770.8,31407.38,26041.26,35322.16,398034.6,134450.4,130825.3,132913.9,53.59,223.89,224.56,225.87,387.77,390.74,389.42,224.74,225.46,226.7,389.32,392.28,390.83,225.07,225.85,227.08,389.91,392.97,391.44,538.37,544.56,549.97,583.44,572.54,578.42,668.08,656.17,659.75,59.93,60.02,59.97
2021-03-01 18:00:00,121005.7,116710.3,115273.9,66107.1,22873.98,18029.83,25203.29,359126.7,123148.7,118094.8,117996.9,57.88,221.7,222.84,223.62,384.78,387.5,384.96,223.15,223.89,225.03,386.63,389.43,387.99,225.17,225.89,227.16,390.07,393.06,391.61,539.81,527.25,524.21,574.27,561.91,567.1,674.34,644.24,648.92,59.97,60.06,60.01
2021-03-01 18:10:00,131385.1,130302.7,126019.8,77129.71,25464.2,21951.86,29713.65,395305.2,133830.0,132138.8,129475.4,55.51,220.97,221.63,223.02,382.82,385.63,384.33,222.07,222.93,224.08,384.85,387.79,386.23,222.78,223.65,224.8,386.07,389.06,387.46,550.52,525.57,522.25,604.33,591.84,578.49,666.37,659.9,639.86,59.97,60.03,60.0
2021-03-01 18:20:00,135725.4,130942.8,129576.1,85665.16,29076.12,24137.97,32451.08,405398.6,138804.9,133149.0,133577.8,64.9,221.01,221.81,223.1,382.96,385.96,384.49,221.65,222.39,223.65,383.99,386.93,385.55,222.0,222.76,223.95,384.64,387.53,386.12,566.22,555.75,553.66,599.27,588.14,582.75,658.47,644.47,635.78,59.9,59.99,59.95
2021-03-01 18:30:00,126160.9,126725.9,123956.6,78784.42,26459.43,21007.48,31317.51,384990.7,128905.7,128455.3,127851.5,55.17,221.41,222.26,223.62,383.55,386.93,385.42,221.96,222.81,224.15,384.53,387.8,386.27,222.25,223.22,224.59,385.1,388.55,386.91,557.38,541.84,543.59,594.73,582.86,576.47,665.29,633.61,621.53,59.94,60.03,59.99
2021-03-01 18:40:00,126630.7,127230.4,126985.2,64132.32,21195.72,17215.23,25721.37,386208.3,128392.3,128389.8,129564.0,40.68,221.5,222.52,223.72,383.89,387.3,385.39,222.02,222.97,224.14,384.79,387.94,386.23,222.46,223.42,224.55,385.56,388.63,386.95,539.64,529.36,523.67,589.6,581.39,577.42,664.9,637.86,638.15,59.92,60.04,59.99
2021-03-01 18:50:00,116866.5,110912.2,111790.9,29684.19,9995.84,7081.7,12606.66,340864.5,117293.2,111138.0,112499.5,55.02,221.98,222.81,224.0,384.69,387.65,386.03,222.68,223.67,224.76,385.96,389.1,387.35,223.15,224.25,225.26,386.85,390.09,388.14,469.39,466.76,463.51,530.9,520.11,516.44,628.03,625.82,622.89,59.95,60.05,60.0
2021-03-01 19:00:00,100815.3,98784.91,102055.1,27271.32,9231.77,5788.82,12250.74,302885.5,101237.1,98954.38,102787.8,36.65,222.03,222.94,224.12,384.64,387.99,386.21,222.94,223.84,225.05,386.24,389.53,387.87,223.6,224.37,225.59,387.33,390.36,388.95,451.16,442.16,457.56,486.19,476.43,485.61,553.85,522.62,526.08,59.9,59.99,59.95
2021-03-01 19:10:00,96548.38,93314.48,97362.72,44544.2,16401.21,9772.84,18370.15,290659.1,97931.55,93824.84,99080.58,43.38,220.6,221.55,222.67,382.24,385.52,383.74,221.6,222.53,223.63,383.95,387.18,385.46,223.36,224.3,225.44,386.97,390.32,388.53,364.38,358.93,381.27,404.91,396.83,413.78,478.06,458.17,482.61,59.87,60.02,59.94
2021-03-01 19:20:00,90393.49,91834.73,95497.91,25618.24,9096.56,5625.18,10896.5,278905.2,90850.05,92006.84,96117.56,15.37,221.75,222.67,223.98,384.12,387.69,385.85,222.57,223.54,224.74,385.64,389.05,387.25,223.71,224.64,225.71,387.69,390.8,388.99,369.82,357.34,376.03,409.97,406.55,418.84,469.45,463.97,470.92,59.94,60.04,59.99
2021-03-01 19:30:00,87271.1,87947.55,90751.72,23731.5,8445.24,4973.81,10312.44,267027.0,87678.77,88088.09,91335.76,22.55,223.17,224.18,225.13,386.84,389.87,388.06,223.46,224.47,225.43,387.35,390.4,388.56,223.76,224.73,225.75,387.82,390.95,389.06,380.8,376.03,386.41,407.48,404.82,413.76,459.95,457.02,463.91,59.96,60.06,60.01
2021-03-01 19:40:00,98346.59,94605.45,100545.6,28626.87,11030.44,5480.51,12115.92,294890.4,98963.24,94764.05,101273.0,36.39,222.38,223.26,224.5,385.23,388.56,386.9,223.09,223.9,225.16,386.41,389.65,388.14,224.38,225.16,226.56,388.5,392.01,390.53,385.75,382.8,398.38,414.09,406.88,422.69,468.79,447.65,474.51,59.94,60.03,59.99
2021-03-01 19:50:00,98425.7,91932.75,98452.23,23463.47,8980.89,4869.68,9612.9,289762.2,98834.58,92061.63,98920.42,41.52,223.34,223.98,225.62,386.48,390.14,388.96,224.19,224.79,226.37,387.97,391.46,390.3,224.57,225.07,226.67,388.5,392.05,390.91,377.99,377.82,398.26,416.69,406.75,426.5,485.82,452.26,472.54,59.96,60.05,60.01
